"","x","y","depJan","depFeb","depMar","depApr","depMay","depJun","depJul","depAug","depSep","depOct","depNov","depDec"
"13367",117.5,-84.3157894736842,2.9255612996399e-13,3.10130103532337e-13,3.12575680880451e-13,3.28290511097293e-13,3.06248189916251e-13,9.47449568713091e-13,1.39359616071154e-12,7.61926380142683e-12,2.48174579260487e-12,1.1854343543236e-12,4.47461932256885e-13,2.08251785109738e-13
"13368",120,-84.3157894736842,2.83935825367201e-13,3.51134779249993e-13,3.09640330553389e-13,3.56026934503891e-13,3.39701013690741e-13,9.19032515952193e-13,1.35930633471278e-12,6.888444473338e-12,2.4843672536975e-12,1.15235613219352e-12,4.18041856167073e-13,2.13154213946844e-13
"13369",122.5,-84.3157894736842,2.90166941187361e-13,3.4593052147179e-13,3.33447885601865e-13,3.17681383728263e-13,3.6626453336992e-13,1.03616308534076e-12,1.55879980973582e-12,6.96183223374523e-12,2.52861877478509e-12,1.22175452623787e-12,4.23479494021558e-13,2.2164735838417e-13
"13370",125,-84.3157894736842,2.85270372759459e-13,3.86111273683274e-13,3.33785895422956e-13,4.29733372528686e-13,3.69673504816417e-13,9.88723573114705e-13,1.44741444248233e-12,7.01773024609933e-12,2.71533855885915e-12,1.24756133844571e-12,4.50501876594554e-13,2.24351901497528e-13
"13371",127.5,-84.3157894736842,2.81922756938589e-13,3.66410543321181e-13,3.41016353949176e-13,3.67082775137901e-13,4.05398988133307e-13,1.11032198983713e-12,1.46089567064006e-12,7.44429085025979e-12,3.13825513198932e-12,1.63470454442769e-12,4.47725114658019e-13,2.48649729803788e-13
"13372",130,-84.3157894736842,3.13040832993903e-13,4.06276191335352e-13,3.53829817065497e-13,5.34102364862906e-13,3.80936139280077e-13,1.19278580885936e-12,1.77672470051529e-12,8.7011953962181e-12,3.18057900725927e-12,1.39800133025428e-12,4.59392617635577e-13,2.71319865187889e-13
"13373",132.5,-84.3157894736842,3.08229258366558e-13,3.68286839089868e-13,3.67272130676749e-13,4.23536096998258e-13,4.75567347038108e-13,1.19084915802271e-12,1.68324717148375e-12,7.47734470166379e-12,3.09114087247407e-12,1.54420153040911e-12,4.57034982159723e-13,2.99006457249154e-13
"13374",135,-84.3157894736842,3.81027297230559e-13,4.72018083112744e-13,3.94339395408038e-13,6.45373847213147e-13,4.5616767733176e-13,1.23310142195094e-12,1.74928769399112e-12,6.52438098816874e-12,3.33146539072501e-12,1.59917445572986e-12,4.71006555043644e-13,3.64904739763622e-13
"13375",137.5,-84.3157894736842,3.5766713439691e-13,4.56458625208208e-13,3.94841067876406e-13,6.19967186604483e-13,6.13552968730906e-13,1.30389359282812e-12,2.01648704829308e-12,7.13932659023801e-12,3.3282899065574e-12,1.67348272919253e-12,5.11223756141639e-13,3.48804087362795e-13
"13376",140,-84.3157894736842,4.32301232317626e-13,6.05471893249274e-13,4.08727164548038e-13,5.51004428222354e-13,6.01126685698265e-13,1.3871751533395e-12,1.88436855383416e-12,7.70969477529324e-12,3.6909071570846e-12,1.90703747425538e-12,5.08324175751241e-13,3.52505829130066e-13
"13377",142.5,-84.3157894736842,4.48720347930797e-13,5.60695794069545e-13,4.48023280843365e-13,6.18033180098819e-13,7.36360559396251e-13,1.64941388565564e-12,2.07564687864793e-12,9.51311764196258e-12,3.75963546336437e-12,2.37004667905376e-12,5.53576897723412e-13,3.81136858295308e-13
"13378",145,-84.3157894736842,5.40721053842971e-13,6.34035384771862e-13,5.01724533101088e-13,7.5752728541436e-13,7.41091910739069e-13,1.74704973235931e-12,2.40734632545752e-12,8.17871961867093e-12,4.02770573164875e-12,2.45167103019175e-12,6.7391318241487e-13,4.02954804419089e-13
"13379",147.5,-84.3157894736842,5.94597832503189e-13,6.53305053449652e-13,5.36310845777683e-13,8.54912992700792e-13,9.12396317212921e-13,2.02921156897948e-12,2.90771606774066e-12,9.06988774703751e-12,4.4394212046119e-12,3.18014876746163e-12,6.78664473442661e-13,3.96075648837276e-13
"13380",150,-84.3157894736842,7.14593284371562e-13,7.54017043238084e-13,5.74120454984781e-13,8.99369842515723e-13,8.81116811897985e-13,2.04436815948545e-12,2.85092041222071e-12,7.61412665248085e-12,4.89353659522784e-12,3.58906439419345e-12,7.46625709332379e-13,4.4550019601011e-13
"13381",152.5,-84.3157894736842,6.97408349065421e-13,7.32916711368151e-13,5.83560287780839e-13,9.90251710548803e-13,9.11899111519861e-13,2.29576241897515e-12,3.48478970441953e-12,9.50839786850136e-12,4.88799865146705e-12,3.75847824695183e-12,8.35898394760177e-13,5.00101485625251e-13
"13382",155,-84.3157894736842,6.74004947846793e-13,6.34723911384905e-13,5.94746057975003e-13,1.00480396422274e-12,1.00450815649475e-12,2.26011798082945e-12,3.91481052287282e-12,8.95169901644563e-12,4.87721206804859e-12,4.49696441964735e-12,7.1106946319835e-13,5.8233674868853e-13
"13383",157.5,-84.3157894736842,7.23646901907408e-13,6.51842595479681e-13,5.78015876129398e-13,1.026968460642e-12,1.00782343286239e-12,2.34266841955844e-12,3.83872583073735e-12,8.48690510263947e-12,4.83341965999424e-12,4.83765058956578e-12,8.33363338969097e-13,6.80144584108649e-13
"13384",160,-84.3157894736842,7.3050558179121e-13,7.0391040160865e-13,6.13632727470802e-13,1.15625366165609e-12,1.1257585935536e-12,2.49136343879238e-12,3.87097294678656e-12,8.07202014885473e-12,4.7258691444122e-12,5.60462664132681e-12,8.08009850853697e-13,8.18013783769825e-13
"13385",162.5,-84.3157894736842,7.76740922862689e-13,7.71208196295453e-13,6.66857106796666e-13,1.22775687169387e-12,1.0710664675958e-12,2.39550744124495e-12,5.02334494496598e-12,6.12552553998772e-12,4.79116582376111e-12,6.05641330543669e-12,9.11413841050423e-13,8.02765499300331e-13
"13386",165,-84.3157894736842,8.42558249541479e-13,8.20195428298553e-13,8.23020074066387e-13,1.2324158970109e-12,1.36528323741662e-12,3.3236241632103e-12,4.7930697420683e-12,5.78770639660125e-12,4.86397497596208e-12,6.34471570740798e-12,8.22884141160221e-13,7.76981342576855e-13
"13387",167.5,-84.3157894736842,8.57272736494591e-13,8.58119922966567e-13,7.03018618852001e-13,1.30850959416539e-12,1.12664601673755e-12,2.3302842314163e-12,5.51438091356596e-12,4.62934048623762e-12,4.83945845433675e-12,6.87130177585917e-12,8.53224694571258e-13,7.67237626123058e-13
"13388",170,-84.3157894736842,8.99849109639147e-13,8.63055245137039e-13,8.24327159724053e-13,1.23312257659879e-12,1.04691279106228e-12,3.76166459431699e-12,5.99761824982058e-12,4.90382404330631e-12,4.65462171979564e-12,8.12438647851106e-12,8.62492502916663e-13,8.23570166379092e-13
"13389",172.5,-84.3157894736842,8.30970219430198e-13,9.1677532931946e-13,7.91509439929924e-13,1.31650805217093e-12,1.22352222576527e-12,2.55463498941935e-12,5.95885435873672e-12,5.10125351079512e-12,4.27392953791577e-12,6.97370971089646e-12,1.19002591346639e-12,8.56246807541899e-13
"13390",175,-84.3157894736842,9.20175295746937e-13,9.36692501745867e-13,8.51459282032811e-13,1.19177181513029e-12,1.17959924493513e-12,4.10993356199791e-12,7.14782961518232e-12,5.75153995322598e-12,4.33537549960735e-12,7.99250325804116e-12,9.76116832359629e-13,9.61777340127156e-13
"13393",-177.5,-86.2105263157895,1.36180372665446e-12,2.23377043866995e-12,2.45719039216726e-12,2.87477256355386e-12,2.17796362000054e-12,6.91334635260268e-12,9.56681671443395e-12,9.27625225168472e-11,1.26994495699447e-11,1.45236525900299e-11,1.93370076382784e-12,1.47589031374048e-12
